"ano";"mes";"forma_de_apoio";"produto";"instrumento_financeiro";"inovacao";"porte_de_empresa";"regiao";"uf";"municipio";"municipio_codigo";"setor_cnae";"subsetor_cnae_agrupado";"setor_bndes";"subsetor_bndes";"desembolsos_reais"
2026;1;"INDIRETA";"BNDES FINAME";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"CRUZ ALTA";4306106;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"40000,0"
2026;3;"INDIRETA";"BNDES CRÉDITO DIGITAL";"BNDES CRÉDITO DIGITAL";"NÃO";"PEQUENA";"SUDESTE";"MINAS GERAIS";"CAPELINHA";3112307;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;3;"INDIRETA";"BNDES CRÉDITO DIGITAL";"BNDES CRÉDITO DIGITAL";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"SANTO ANTONIO DAS MISSOES";4317707;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"40000,0"
2026;3;"INDIRETA";"BNDES CRÉDITO DIGITAL";"BNDES CRÉDITO DIGITAL";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"SANTO CRISTO";4317905;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;3;"INDIRETA";"BNDES CRÉDITO DIGITAL";"BNDES CRÉDITO DIGITAL";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"SANTA ROSA";4317202;"COMÉRCIO E SERVIÇOS";"ALOJAMENTO E ALIMENTAÇÃO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;3;"INDIRETA";"BNDES CRÉDITO DIGITAL";"BNDES CRÉDITO DIGITAL";"NÃO";"PEQUENA";"CENTRO OESTE";"GOIAS";"ANAPOLIS";5201108;"COMÉRCIO E SERVIÇOS";"ALOJAMENTO E ALIMENTAÇÃO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;3;"INDIRETA";"BNDES CRÉDITO DIGITAL";"BNDES CRÉDITO DIGITAL";"NÃO";"MICRO";"SUDESTE";"ESPIRITO SANTO";"ATILIO VIVACQUA";3200706;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"40000,0"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAMP CUSTEIO";"NÃO";"PEQUENA";"SUL";"SANTA CATARINA";"ROMELANDIA";4215208;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"40000,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUL";"SANTA CATARINA";"XAVANTINA";4219606;"COMÉRCIO E SERVIÇOS";"CONSTRUÇÃO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;3;"INDIRETA";"BNDES CRÉDITO DIGITAL";"BNDES CRÉDITO DIGITAL";"NÃO";"MICRO";"SUDESTE";"MINAS GERAIS";"POUSO ALEGRE";3152501;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"40000,0"
2026;3;"INDIRETA";"BNDES CRÉDITO DIGITAL";"BNDES CRÉDITO DIGITAL";"NÃO";"MICRO";"SUDESTE";"MINAS GERAIS";"SETE LAGOAS";3167202;"COMÉRCIO E SERVIÇOS";"CONSTRUÇÃO";"INFRAESTRUTURA";"CONSTRUÇÃO";"40000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"PEQUENA";"CENTRO OESTE";"GOIAS";"PIRES DO RIO";5217401;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"40000,0"
2026;2;"INDIRETA";"BNDES FINAME";"PRONAF INVESTIMENTO";"NÃO";"PEQUENA";"SUL";"SANTA CATARINA";"PALMA SOLA";4212007;"COMÉRCIO E SERVIÇOS";"ELETRICIDADE E GÁS";"INFRAESTRUTURA";"ENERGIA ELÉTRICA";"40000,0"
2026;2;"INDIRETA";"BNDES FINAME";"PRONAF INVESTIMENTO";"NÃO";"PEQUENA";"SUL";"RIO GRANDE DO SUL";"PELOTAS";4314407;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"40000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF CUSTEIO";"NÃO";"PEQUENA";"SUL";"RIO GRANDE DO SUL";"SAO DOMINGOS DO SUL";4318051;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"40000,0"
2026;2;"INDIRETA";"BNDES FINAME";"PRONAF INVESTIMENTO";"NÃO";"PEQUENA";"SUL";"RIO GRANDE DO SUL";"ANTA GORDA";4300703;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"40000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MICRO";"SUL";"SANTA CATARINA";"DONA EMMA";4205100;"COMÉRCIO E SERVIÇOS";"ATIV IMOBIL, PROFISSIONAL E ADM";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"PEQUENA";"SUDESTE";"ESPIRITO SANTO";"VILA VALERIO";3205176;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;1;"INDIRETA";"BNDES FINAME";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"SARANDI";4320107;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"40000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MÉDIA";"SUDESTE";"ESPIRITO SANTO";"BOA ESPERANCA";3201001;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MICRO";"SUL";"SANTA CATARINA";"CHAPADAO DO LAGEADO";4204194;"INDÚSTRIA DE TRANSFORMAÇÃO";"MÓVEIS";"INDUSTRIA";"OUTRAS";"40000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MICRO";"SUL";"SANTA CATARINA";"ANITAPOLIS";4201109;"COMÉRCIO E SERVIÇOS";"ALOJAMENTO E ALIMENTAÇÃO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MICRO";"CENTRO OESTE";"GOIAS";"QUIRINOPOLIS";5218508;"COMÉRCIO E SERVIÇOS";"ARTES, CULTURA E ESPORTE";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;3;"INDIRETA";"BNDES FINAME";"PROGRAMA CRÉDITO AGROPECUÁRIO EMPRESARIAL INVESTIMENTO";"NÃO";"PEQUENA";"SUL";"PARANA";"TOLEDO";4127700;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"40000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"CENTRO OESTE";"MATO GROSSO DO SUL";"COSTA RICA";5003256;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"40000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"NORDESTE";"BAHIA";"BAIANOPOLIS";2902500;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"40000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MICRO";"SUDESTE";"MINAS GERAIS";"SERITINGA";3166402;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MICRO";"SUDESTE";"ESPIRITO SANTO";"BOA ESPERANCA";3201001;"COMÉRCIO E SERVIÇOS";"ALOJAMENTO E ALIMENTAÇÃO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUDESTE";"SAO PAULO";"BARAO DE ANTONINA";3505005;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"40000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MICRO";"CENTRO OESTE";"MATO GROSSO";"PRIMAVERA DO LESTE";5107040;"COMÉRCIO E SERVIÇOS";"ALOJAMENTO E ALIMENTAÇÃO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MICRO";"CENTRO OESTE";"MATO GROSSO";"CANARANA";5102702;"INDÚSTRIA DE TRANSFORMAÇÃO";"PRODUTOS ALIMENTÍCIOS";"INDUSTRIA";"ALIMENTO E BEBIDA";"40000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"BENTO GONCALVES";4302105;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"ERECHIM";4307005;"COMÉRCIO E SERVIÇOS";"ATIV IMOBIL, PROFISSIONAL E ADM";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"CAXIAS DO SUL";4305108;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;3;"INDIRETA";"BNDES FINAME";"PRONAMP INVESTIMENTO";"NÃO";"MICRO";"SUL";"PARANA";"GUARAPUAVA";4109401;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"40000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF CUSTEIO";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"SAO SEPE";4319604;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"40000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF CUSTEIO";"NÃO";"MICRO";"SUL";"PARANA";"RESERVA DO IGUACU";4121752;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"40000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF CUSTEIO";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"AGUA SANTA";4300059;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"40000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF CUSTEIO";"NÃO";"MICRO";"SUL";"SANTA CATARINA";"BRACO DO NORTE";4202800;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"40000,0"
2026;3;"INDIRETA";"BNDES FINAME";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUL";"PARANA";"MARQUINHO";4115457;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"40000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF CUSTEIO";"NÃO";"MICRO";"NORDESTE";"BAHIA";"UAUA";2932002;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"40000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF CUSTEIO";"NÃO";"MICRO";"SUL";"PARANA";"DIAMANTE D'OESTE";4107157;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"40000,0"
2026;3;"INDIRETA";"BNDES FINAME";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"GARIBALDI";4308607;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"40000,0"
2026;2;"INDIRETA";"BNDES FINAME";"PRONAF INVESTIMENTO";"NÃO";"PEQUENA";"SUDESTE";"MINAS GERAIS";"SANTA RITA DO SAPUCAI";3159605;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"40000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"PEQUENA";"SUL";"SANTA CATARINA";"SAO DOMINGOS";4216107;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"40000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"PEQUENA";"SUL";"SANTA CATARINA";"RIO NEGRINHO";4215000;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"40000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"PEQUENA";"SUL";"SANTA CATARINA";"CANOINHAS";4203808;"COMÉRCIO E SERVIÇOS";"ALOJAMENTO E ALIMENTAÇÃO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PROCAPCRED";"NÃO";"MÉDIA";"SUL";"RIO GRANDE DO SUL";"SANTA ROSA";4317202;"COMÉRCIO E SERVIÇOS";"ATIV FINANCEIRA E SEGURO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PROCAPCRED";"NÃO";"PEQUENA";"NORTE";"RONDONIA";"VILHENA";1100304;"COMÉRCIO E SERVIÇOS";"ATIV FINANCEIRA E SEGURO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"PORTO ALEGRE";4314902;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;2;"INDIRETA";"BNDES CRÉDITO DIGITAL";"BNDES CRÉDITO DIGITAL";"NÃO";"MICRO";"CENTRO OESTE";"MATO GROSSO";"GUARANTA DO NORTE";5104104;"COMÉRCIO E SERVIÇOS";"ALOJAMENTO E ALIMENTAÇÃO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"VERANOPOLIS";4322806;"COMÉRCIO E SERVIÇOS";"ALOJAMENTO E ALIMENTAÇÃO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MICRO";"SUL";"SANTA CATARINA";"ANITAPOLIS";4201109;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAMP CUSTEIO";"NÃO";"MICRO";"SUL";"SANTA CATARINA";"SAO BONIFACIO";4215901;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"40000,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MICRO";"SUL";"PARANA";"CURITIBA";4106902;"COMÉRCIO E SERVIÇOS";"ATIV IMOBIL, PROFISSIONAL E ADM";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAMP CUSTEIO";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"ILOPOLIS";4310306;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"40000,0"
2026;1;"INDIRETA";"BNDES CRÉDITO DIGITAL";"BNDES CRÉDITO DIGITAL";"NÃO";"PEQUENA";"CENTRO OESTE";"MATO GROSSO";"GUARANTA DO NORTE";5104104;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MICRO";"SUL";"SANTA CATARINA";"JOINVILLE";4209102;"COMÉRCIO E SERVIÇOS";"EDUCAÇÃO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MICRO";"SUL";"SANTA CATARINA";"URUBICI";4218905;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MICRO";"SUL";"SANTA CATARINA";"MAFRA";4210100;"COMÉRCIO E SERVIÇOS";"ALOJAMENTO E ALIMENTAÇÃO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MICRO";"SUL";"SANTA CATARINA";"MELEIRO";4210803;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MICRO";"CENTRO OESTE";"MATO GROSSO";"PEDRA PRETA";5106372;"COMÉRCIO E SERVIÇOS";"CONSTRUÇÃO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MICRO";"CENTRO OESTE";"MATO GROSSO";"RONDONOPOLIS";5107602;"COMÉRCIO E SERVIÇOS";"ATIV IMOBIL, PROFISSIONAL E ADM";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MICRO";"NORDESTE";"PARAIBA";"MONTEIRO";2509701;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MICRO";"NORTE";"RORAIMA";"BOA VISTA";1400100;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MICRO";"SUL";"PARANA";"SAO JOAO";4124806;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"PEQUENA";"CENTRO OESTE";"MATO GROSSO DO SUL";"FATIMA DO SUL";5003801;"COMÉRCIO E SERVIÇOS";"INFORMAÇÃO E COMUNICAÇÃO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;2;"INDIRETA";"BNDES FINAME";"MODERFROTA";"NÃO";"PEQUENA";"SUDESTE";"SAO PAULO";"ARARAS";3503307;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"40000,0"
2026;1;"INDIRETA";"BNDES CRÉDITO DIGITAL";"BNDES CRÉDITO DIGITAL";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"HUMAITA";4309704;"INDÚSTRIA DE TRANSFORMAÇÃO";"PRODUTO DE METAL";"INDUSTRIA";"METALURGIA E PRODUTOS";"40000,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"PEQUENA";"SUL";"SANTA CATARINA";"IBIAM";4206751;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"40000,0"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"PEQUENA";"NORTE";"RONDONIA";"MACHADINHO D'OESTE";1100130;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"PEQUENA";"NORDESTE";"CEARA";"BARBALHA";2301901;"INDÚSTRIA DE TRANSFORMAÇÃO";"COURO, ARTEFATO E CALÇADO";"INDUSTRIA";"OUTRAS";"40000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"PEQUENA";"SUL";"PARANA";"CATANDUVAS";4105003;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"40000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"PEQUENA";"SUL";"PARANA";"DOUTOR CAMARGO";4107306;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"40000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"PEQUENA";"SUL";"RIO GRANDE DO SUL";"ERNESTINA";4307054;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"40000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"TRES FORQUILHAS";4321832;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"40000,0"
2026;1;"INDIRETA";"BNDES FINAME";"MATERIAIS INDUSTRIALIZADOS";"NÃO";"PEQUENA";"SUDESTE";"RIO DE JANEIRO";"SANTO ANTONIO DE PADUA";3304706;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"BNDES PER BR";"NÃO";"PEQUENA";"SUDESTE";"MINAS GERAIS";"LEOPOLDINA";3138401;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MICRO";"NORTE";"RONDONIA";"PORTO VELHO";1100205;"COMÉRCIO E SERVIÇOS";"SAÚDE E SERV SOCIAL";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"PEQUENA";"SUL";"RIO GRANDE DO SUL";"MATO CASTELHANO";4312138;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"40000,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF CUSTEIO";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"COQUEIROS DO SUL";4305850;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"40000,0"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUL";"PARANA";"GUAMIRANGA";4108957;"COMÉRCIO E SERVIÇOS";"CONSTRUÇÃO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"40000,0"
